ACWO_1,ADMO_1,ADRR_1,CSO_1,DPB_1,DPH_1,HTB_1,HTH_1,ITP_1,OGO_1,PPL_1,PS_1,RRIR_1,RRR_1,TAGI_1,TGA_1,TLRR_1,Abnormal
0.0,3451.0,316.0,28274.0,20.0,20.0,38.0,40.0,3120.0,2010.0,16990.0,13362.0,2483.0,180.0,32835.0,29715.0,19473.0,0.0
0.0,1185.0,330.0,28019.0,70.0,71.0,82.0,85.0,3295.0,2097.0,21170.0,6769.0,2463.0,160.0,30402.0,27107.0,23633.0,0.0
0.0,1397.0,221.0,28841.0,63.0,63.0,91.0,94.0,3188.0,2302.0,23100.0,5561.0,2463.0,160.0,31124.0,27936.0,25563.0,0.0
0.0,645.0,202.0,28842.0,64.0,55.0,69.0,75.0,3088.0,1900.0,14210.0,14002.0,2463.0,160.0,30675.0,27587.0,16673.0,0.0
0.0,1516.0,455.0,27809.0,64.0,62.0,76.0,84.0,3120.0,3385.0,19470.0,7127.0,2463.0,160.0,29060.0,25940.0,21933.0,0.0
169.0,1700.0,218.0,29916.0,36.0,29.0,36.0,32.0,3088.0,1467.0,18000.0,12585.0,2483.0,180.0,33068.0,29980.0,20483.0,0.0
0.0,721.0,475.0,30594.0,55.0,53.0,78.0,80.0,3295.0,621.0,16710.0,14816.0,2463.0,160.0,33989.0,30694.0,19173.0,0.0
1376.0,1888.0,460.0,30446.0,18.0,14.0,32.0,28.0,2920.0,1997.0,16750.0,12648.0,2483.0,180.0,31881.0,28961.0,19233.0,0.0
0.0,2043.0,157.0,30267.0,50.0,48.0,74.0,80.0,2488.0,7213.0,14600.0,10522.0,2463.0,160.0,27585.0,25097.0,17063.0,0.0
0.0,1181.0,196.0,29813.0,54.0,51.0,68.0,76.0,2695.0,5745.0,14150.0,11331.0,2463.0,160.0,27944.0,25249.0,16613.0,0.0
4301.0,3431.0,339.0,28509.0,14.0,13.0,32.0,31.0,3295.0,2312.0,19300.0,6839.0,2483.0,180.0,28622.0,25327.0,21783.0,0.0
0.0,1778.0,434.0,30578.0,20.0,8.0,35.0,36.0,3625.0,6587.0,16750.0,10161.0,2483.0,180.0,29394.0,25769.0,19233.0,0.0
0.0,951.0,436.0,30577.0,61.0,64.0,68.0,75.0,3095.0,1596.0,15640.0,14924.0,2463.0,160.0,33027.0,29932.0,18103.0,0.0
0.0,1321.0,424.0,28072.0,55.0,52.0,72.0,74.0,3525.0,9471.0,14010.0,6974.0,2463.0,160.0,23447.0,19922.0,16473.0,0.0
0.0,2293.0,157.0,30246.0,46.0,42.0,54.0,53.0,3388.0,2619.0,16350.0,14475.0,2483.0,180.0,33308.0,29920.0,18833.0,0.0
0.0,1480.0,410.0,30422.0,52.0,51.0,71.0,72.0,3450.0,7575.0,14150.0,11164.0,2463.0,160.0,27777.0,24327.0,16613.0,0.0
0.0,1719.0,342.0,31311.0,30.0,26.0,36.0,33.0,3625.0,3179.0,17800.0,13193.0,2483.0,180.0,33476.0,29851.0,20283.0,0.0
0.0,1512.0,157.0,30241.0,56.0,51.0,71.0,72.0,3088.0,7057.0,14180.0,11141.0,2463.0,160.0,27784.0,24696.0,16643.0,0.0
0.0,879.0,214.0,28841.0,52.0,51.0,77.0,78.0,3288.0,1941.0,17900.0,10704.0,2463.0,160.0,31067.0,27779.0,20363.0,0.0
4588.0,1852.0,216.0,30038.0,-10.0,-10.0,8.0,6.0,2688.0,3085.0,20500.0,3922.0,2483.0,180.0,26905.0,24217.0,22983.0,0.0
0.0,1944.0,361.0,28076.0,52.0,51.0,68.0,71.0,3515.0,3646.0,14000.0,13426.0,2463.0,160.0,29889.0,26374.0,16463.0,1.0
0.0,1303.0,185.0,29681.0,26.0,21.0,43.0,44.0,2738.0,6895.0,15600.0,8744.0,2483.0,180.0,26827.0,24089.0,18083.0,0.0
0.0,1457.0,407.0,28072.0,42.0,42.0,63.0,67.0,3585.0,10604.0,14010.0,6037.0,2463.0,160.0,22510.0,18925.0,16473.0,0.0
0.0,2710.0,364.0,28206.0,41.0,37.0,54.0,53.0,3120.0,4285.0,15310.0,11958.0,2483.0,180.0,29751.0,26631.0,17793.0,0.0
2236.0,1969.0,480.0,29741.0,-2.0,-3.0,22.0,22.0,3695.0,1451.0,18400.0,10835.0,2483.0,180.0,31718.0,28023.0,20883.0,0.0
0.0,1584.0,298.0,30265.0,62.0,60.0,77.0,85.0,3250.0,2499.0,17400.0,12737.0,2463.0,160.0,32600.0,29350.0,19863.0,0.0
0.0,1853.0,216.0,30038.0,18.0,20.0,33.0,34.0,2688.0,3386.0,18540.0,10170.0,2483.0,180.0,31193.0,28505.0,21023.0,0.0
0.0,1017.0,410.0,30615.0,66.0,68.0,86.0,86.0,3295.0,1248.0,18520.0,12696.0,2463.0,160.0,33679.0,30384.0,20983.0,0.0
0.0,1715.0,200.0,29923.0,27.0,24.0,40.0,38.0,2895.0,4256.0,16140.0,11674.0,2463.0,160.0,30277.0,27382.0,18603.0,0.0
0.0,1413.0,269.0,31262.0,25.0,26.0,44.0,41.0,3225.0,6556.0,16650.0,10211.0,2483.0,180.0,29344.0,26119.0,19133.0,0.0
0.0,1720.0,275.0,31193.0,14.0,15.0,36.0,35.0,2575.0,4671.0,17000.0,11334.0,2483.0,180.0,30817.0,28242.0,19483.0,0.0
0.0,1691.0,457.0,29745.0,35.0,30.0,41.0,44.0,2295.0,2748.0,16900.0,11600.0,2483.0,180.0,30983.0,28688.0,19383.0,0.0
0.0,1568.0,382.0,30577.0,53.0,53.0,82.0,84.0,3095.0,1877.0,14560.0,16340.0,2463.0,160.0,33363.0,30268.0,17023.0,0.0
0.0,2020.0,271.0,30901.0,24.0,23.0,56.0,56.0,2695.0,3240.0,13600.0,16313.0,2463.0,160.0,32376.0,29681.0,16063.0,0.0
0.0,1319.0,293.0,31262.0,58.0,56.0,60.0,58.0,2945.0,8409.0,15600.0,9034.0,2483.0,180.0,27117.0,24172.0,18083.0,0.0
0.0,1528.0,312.0,31193.0,32.0,35.0,43.0,41.0,3295.0,3082.0,16830.0,13621.0,2483.0,180.0,32934.0,29639.0,19313.0,0.0
0.0,1451.0,295.0,27794.0,61.0,58.0,80.0,77.0,2895.0,1343.0,15800.0,12534.0,2463.0,160.0,30797.0,27902.0,18263.0,0.0
0.0,794.0,309.0,29883.0,67.0,66.0,82.0,89.0,3625.0,1203.0,21800.0,8836.0,2463.0,160.0,33099.0,29474.0,24263.0,0.0
0.0,1308.0,271.0,28074.0,58.0,56.0,61.0,62.0,3295.0,6723.0,14630.0,8861.0,2463.0,160.0,25954.0,22659.0,17093.0,0.0
0.0,1481.0,306.0,30901.0,40.0,33.0,47.0,44.0,2895.0,3052.0,14450.0,15312.0,2463.0,160.0,32225.0,29330.0,16913.0,0.0
0.0,1054.0,185.0,29681.0,58.0,57.0,66.0,70.0,2263.0,6491.0,15280.0,8764.0,2463.0,160.0,26507.0,24244.0,17743.0,0.0
0.0,946.0,412.0,30615.0,54.0,52.0,70.0,71.0,3295.0,874.0,14250.0,17269.0,2463.0,160.0,33982.0,30687.0,16713.0,0.0
0.0,2553.0,427.0,30501.0,27.0,25.0,45.0,44.0,3225.0,4266.0,16450.0,13080.0,2483.0,180.0,32013.0,28788.0,18933.0,0.0
0.0,1409.0,400.0,31221.0,31.0,38.0,45.0,48.0,2695.0,5051.0,13250.0,14561.0,2463.0,160.0,30274.0,27579.0,15713.0,0.0
0.0,1836.0,406.0,30422.0,43.0,43.0,67.0,68.0,3225.0,8915.0,14090.0,10015.0,2463.0,160.0,26568.0,23343.0,16553.0,0.0
0.0,1935.0,279.0,31002.0,32.0,28.0,44.0,42.0,3295.0,1966.0,16900.0,14883.0,2483.0,180.0,34266.0,30971.0,19383.0,0.0
0.0,1093.0,200.0,28839.0,53.0,55.0,63.0,74.0,2838.0,4442.0,14900.0,10965.0,2463.0,160.0,28328.0,25490.0,17363.0,0.0
0.0,1321.0,157.0,30267.0,54.0,51.0,73.0,79.0,2788.0,7398.0,13930.0,10585.0,2463.0,160.0,26978.0,24190.0,16393.0,0.0
0.0,698.0,385.0,31711.0,59.0,58.0,85.0,83.0,2695.0,4262.0,16360.0,12019.0,2463.0,160.0,30842.0,28147.0,18823.0,0.0
0.0,1229.0,208.0,28019.0,68.0,70.0,70.0,76.0,3295.0,2209.0,18000.0,9871.0,2463.0,160.0,30334.0,27039.0,20463.0,0.0
0.0,650.0,497.0,29754.0,56.0,58.0,75.0,72.0,2345.0,9875.0,15010.0,5401.0,2463.0,160.0,22874.0,20529.0,17473.0,0.0
1446.0,2078.0,157.0,30246.0,27.0,22.0,36.0,31.0,3388.0,2290.0,18890.0,10603.0,2483.0,180.0,31976.0,28588.0,21373.0,1.0
516.0,2664.0,460.0,30471.0,5.0,4.0,32.0,31.0,2695.0,2824.0,16250.0,13757.0,2483.0,180.0,32490.0,29795.0,18733.0,0.0
0.0,1776.0,320.0,29757.0,19.0,18.0,34.0,34.0,3695.0,2830.0,17250.0,12665.0,2483.0,180.0,32398.0,28703.0,19733.0,0.0
0.0,1163.0,220.0,28841.0,57.0,59.0,76.0,82.0,2988.0,3555.0,14910.0,12064.0,2463.0,160.0,29437.0,26449.0,17373.0,0.0
0.0,1719.0,218.0,28378.0,43.0,42.0,63.0,62.0,3425.0,10535.0,12900.0,7624.0,2463.0,160.0,22987.0,19562.0,15363.0,0.0
0.0,1030.0,196.0,29903.0,33.0,26.0,56.0,64.0,2070.0,5940.0,13500.0,11100.0,2463.0,160.0,27063.0,24993.0,15963.0,0.0
0.0,547.0,185.0,29740.0,59.0,58.0,77.0,78.0,938.0,5261.0,17350.0,6151.0,2463.0,160.0,25964.0,25026.0,19813.0,0.0
0.0,3682.0,345.0,28274.0,36.0,35.0,38.0,37.0,3120.0,2042.0,16570.0,13981.0,2483.0,180.0,33034.0,29914.0,19053.0,0.0
0.0,899.0,300.0,31711.0,37.0,33.0,56.0,70.0,2695.0,6683.0,12270.0,13889.0,2463.0,160.0,28622.0,25927.0,14733.0,0.0
0.0,1237.0,392.0,28074.0,61.0,62.0,66.0,70.0,3295.0,6660.0,14900.0,8583.0,2463.0,160.0,25946.0,22651.0,17363.0,0.0
0.0,1221.0,436.0,27837.0,59.0,61.0,93.0,92.0,3120.0,2827.0,23750.0,3138.0,2463.0,160.0,29351.0,26231.0,26213.0,0.0
0.0,1012.0,441.0,30594.0,50.0,48.0,77.0,77.0,3095.0,1132.0,14060.0,17046.0,2463.0,160.0,33569.0,30474.0,16523.0,0.0
0.0,968.0,408.0,31704.0,50.0,45.0,57.0,55.0,1895.0,8852.0,13950.0,9302.0,2463.0,160.0,25715.0,23820.0,16413.0,0.0
0.0,1413.0,464.0,29757.0,32.0,29.0,41.0,43.0,3695.0,3520.0,17200.0,11662.0,2483.0,180.0,31345.0,27650.0,19683.0,0.0
0.0,2155.0,339.0,30446.0,31.0,29.0,37.0,40.0,3625.0,2031.0,17470.0,14242.0,2483.0,180.0,34195.0,30570.0,19953.0,0.0
0.0,1378.0,440.0,27794.0,70.0,70.0,76.0,78.0,3295.0,1411.0,17760.0,10833.0,2463.0,160.0,31056.0,27761.0,20223.0,0.0
0.0,1967.0,388.0,28074.0,26.0,23.0,43.0,45.0,3095.0,6777.0,16250.0,7626.0,2483.0,180.0,26359.0,23264.0,18733.0,0.0
0.0,1651.0,342.0,30456.0,29.0,27.0,33.0,31.0,3020.0,1934.0,17100.0,13610.0,2483.0,180.0,33193.0,30173.0,19583.0,0.0
0.0,651.0,417.0,31704.0,45.0,46.0,57.0,54.0,1295.0,7753.0,14550.0,8884.0,2463.0,160.0,25897.0,24602.0,17013.0,0.0
0.0,1857.0,438.0,30304.0,40.0,36.0,72.0,74.0,3095.0,5354.0,12680.0,14759.0,2463.0,160.0,29902.0,26807.0,15143.0,0.0
0.0,1209.0,302.0,29591.0,41.0,44.0,56.0,56.0,3220.0,10549.0,13350.0,7658.0,2463.0,160.0,23471.0,20251.0,15813.0,0.0
0.0,1511.0,166.0,30218.0,38.0,44.0,46.0,54.0,2688.0,6027.0,15570.0,10357.0,2463.0,160.0,28390.0,25702.0,18033.0,0.0
0.0,2414.0,314.0,31193.0,11.0,15.0,41.0,38.0,3295.0,2147.0,17640.0,14632.0,2483.0,180.0,34755.0,31460.0,20123.0,0.0
0.0,1347.0,295.0,28072.0,44.0,41.0,55.0,59.0,3195.0,8530.0,13500.0,8121.0,2463.0,160.0,24084.0,20889.0,15963.0,0.0
0.0,1386.0,349.0,28083.0,57.0,55.0,74.0,79.0,3095.0,3526.0,15720.0,10855.0,2463.0,160.0,29038.0,25943.0,18183.0,0.0
0.0,1846.0,336.0,27867.0,56.0,59.0,76.0,74.0,2795.0,1909.0,14600.0,13536.0,2463.0,160.0,30599.0,27804.0,17063.0,0.0
0.0,2053.0,290.0,30901.0,29.0,26.0,35.0,36.0,2695.0,4124.0,15400.0,13642.0,2483.0,180.0,31525.0,28830.0,17883.0,0.0
0.0,1140.0,475.0,29883.0,68.0,70.0,75.0,77.0,3425.0,2191.0,16000.0,13794.0,2463.0,160.0,32257.0,28832.0,18463.0,0.0
0.0,3081.0,232.0,28274.0,37.0,35.0,39.0,36.0,3295.0,3095.0,17400.0,11672.0,2483.0,180.0,31555.0,28260.0,19883.0,0.0
0.0,2306.0,326.0,28121.0,39.0,37.0,56.0,64.0,2620.0,7497.0,12420.0,10667.0,2463.0,160.0,25550.0,22930.0,14883.0,0.0
0.0,1222.0,360.0,29140.0,57.0,60.0,66.0,72.0,3095.0,1905.0,13500.0,15589.0,2463.0,160.0,31552.0,28457.0,15963.0,0.0
0.0,1287.0,405.0,29757.0,38.0,40.0,45.0,46.0,3695.0,2991.0,15050.0,14215.0,2483.0,180.0,31748.0,28053.0,17533.0,0.0
516.0,3608.0,318.0,28509.0,8.0,6.0,31.0,34.0,3295.0,2006.0,17190.0,13217.0,2483.0,180.0,32890.0,29595.0,19673.0,0.0
0.0,1426.0,445.0,27794.0,62.0,60.0,81.0,85.0,2895.0,2003.0,16640.0,11009.0,2463.0,160.0,30112.0,27217.0,19103.0,0.0
0.0,2232.0,438.0,30471.0,48.0,47.0,62.0,63.0,3795.0,2184.0,13820.0,18031.0,2463.0,160.0,34314.0,30519.0,16283.0,0.0
0.0,1212.0,185.0,29740.0,41.0,42.0,73.0,76.0,2188.0,8953.0,13360.0,8364.0,2463.0,160.0,24187.0,21999.0,15823.0,0.0
0.0,1421.0,208.0,28019.0,56.0,54.0,78.0,79.0,3295.0,1862.0,16800.0,11610.0,2463.0,160.0,30873.0,27578.0,19263.0,0.0
0.0,1353.0,315.0,29697.0,30.0,28.0,58.0,61.0,3020.0,8076.0,13600.0,9931.0,2463.0,160.0,25994.0,22974.0,16063.0,0.0
0.0,513.0,200.0,28839.0,67.0,67.0,79.0,84.0,2838.0,5012.0,19720.0,4995.0,2463.0,160.0,27178.0,24340.0,22183.0,0.0
0.0,2104.0,300.0,31193.0,14.0,20.0,38.0,37.0,3295.0,1598.0,17000.0,15511.0,2483.0,180.0,34994.0,31699.0,19483.0,0.0
0.0,1495.0,296.0,30265.0,51.0,50.0,73.0,75.0,2050.0,2918.0,14520.0,13909.0,2463.0,160.0,30892.0,28842.0,16983.0,0.0
0.0,2375.0,469.0,30456.0,33.0,29.0,35.0,34.0,3120.0,1678.0,18000.0,13790.0,2483.0,180.0,34273.0,31153.0,20483.0,0.0
0.0,1363.0,230.0,28076.0,70.0,70.0,75.0,78.0,3415.0,2749.0,17800.0,9842.0,2463.0,160.0,30105.0,26690.0,20263.0,0.0
0.0,1391.0,200.0,28841.0,52.0,52.0,54.0,56.0,2888.0,3027.0,14350.0,13280.0,2463.0,160.0,30093.0,27205.0,16813.0,0.0
0.0,1477.0,267.0,30901.0,29.0,31.0,48.0,48.0,2895.0,3088.0,14920.0,14802.0,2463.0,160.0,32185.0,29290.0,17383.0,0.0
0.0,1351.0,401.0,30265.0,65.0,68.0,71.0,73.0,3625.0,2144.0,16150.0,14484.0,2463.0,160.0,33097.0,29472.0,18613.0,0.0
0.0,1558.0,166.0,30218.0,27.0,22.0,37.0,41.0,3288.0,5795.0,15250.0,11556.0,2463.0,160.0,29269.0,25981.0,17713.0,0.0
0.0,1766.0,157.0,30267.0,51.0,52.0,56.0,61.0,2788.0,7231.0,14200.0,10927.0,2463.0,160.0,27590.0,24802.0,16663.0,0.0
0.0,598.0,328.0,30350.0,71.0,70.0,80.0,87.0,2895.0,794.0,21500.0,9086.0,2463.0,160.0,33049.0,30154.0,23963.0,0.0
0.0,944.0,196.0,29903.0,28.0,27.0,45.0,46.0,2675.0,6276.0,15070.0,9713.0,2463.0,160.0,27246.0,24571.0,17533.0,0.0
0.0,1507.0,518.0,27809.0,64.0,66.0,94.0,95.0,3120.0,1542.0,24650.0,3781.0,2463.0,160.0,30894.0,27774.0,27113.0,1.0
0.0,1031.0,327.0,30238.0,54.0,60.0,65.0,68.0,3095.0,1729.0,13350.0,16822.0,2463.0,160.0,32635.0,29540.0,15813.0,0.0
0.0,1270.0,414.0,29697.0,41.0,42.0,64.0,67.0,3020.0,8005.0,13390.0,10129.0,2463.0,160.0,25982.0,22962.0,15853.0,0.0
0.0,1173.0,430.0,30265.0,56.0,57.0,72.0,77.0,3625.0,1851.0,15400.0,15349.0,2463.0,160.0,33212.0,29587.0,17863.0,0.0
860.0,2260.0,429.0,31049.0,-1.0,-1.0,31.0,29.0,3095.0,2319.0,16250.0,14492.0,2483.0,180.0,33225.0,30130.0,18733.0,0.0
0.0,1170.0,196.0,29903.0,52.0,50.0,60.0,60.0,2925.0,5285.0,14750.0,11500.0,2463.0,160.0,28713.0,25788.0,17213.0,0.0
0.0,3435.0,315.0,28509.0,28.0,17.0,34.0,40.0,2895.0,2440.0,16750.0,13166.0,2483.0,180.0,32399.0,29504.0,19233.0,0.0
0.0,1514.0,398.0,28074.0,56.0,56.0,67.0,66.0,3295.0,9121.0,14520.0,6779.0,2463.0,160.0,23762.0,20467.0,16983.0,0.0
0.0,1324.0,309.0,28378.0,40.0,40.0,61.0,63.0,3625.0,10175.0,13320.0,7369.0,2463.0,160.0,23152.0,19527.0,15783.0,0.0
0.0,1552.0,351.0,28083.0,52.0,48.0,66.0,74.0,2895.0,4158.0,12620.0,13289.0,2463.0,160.0,28372.0,25477.0,15083.0,0.0
0.0,955.0,348.0,31711.0,57.0,57.0,75.0,84.0,2695.0,3436.0,14140.0,15322.0,2463.0,160.0,31925.0,29230.0,16603.0,0.0
0.0,794.0,558.0,29155.0,69.0,70.0,97.0,94.0,3295.0,1909.0,25240.0,3632.0,2463.0,160.0,31335.0,28040.0,27703.0,0.0
0.0,838.0,248.0,30350.0,66.0,66.0,87.0,89.0,2895.0,861.0,22050.0,8709.0,2463.0,160.0,33222.0,30327.0,24513.0,0.0
0.0,1509.0,278.0,31252.0,35.0,37.0,55.0,49.0,2420.0,6713.0,13230.0,12775.0,2463.0,160.0,28468.0,26048.0,15693.0,0.0
0.0,2170.0,401.0,31711.0,54.0,55.0,57.0,64.0,3025.0,5551.0,12740.0,16152.0,2463.0,160.0,31355.0,28330.0,15203.0,0.0
0.0,1273.0,273.0,28074.0,51.0,49.0,64.0,64.0,3095.0,9020.0,14400.0,6559.0,2463.0,160.0,23422.0,20327.0,16863.0,0.0
0.0,2185.0,224.0,28579.0,57.0,57.0,60.0,61.0,3295.0,4205.0,15760.0,11611.0,2483.0,180.0,29854.0,26559.0,18243.0,0.0
0.0,1405.0,303.0,31221.0,52.0,52.0,59.0,61.0,2895.0,5095.0,13490.0,14473.0,2463.0,160.0,30426.0,27531.0,15953.0,0.0
516.0,3060.0,333.0,28274.0,35.0,33.0,39.0,39.0,3295.0,1942.0,17010.0,12678.0,2483.0,180.0,32171.0,28876.0,19493.0,0.0
0.0,2554.0,218.0,28113.0,45.0,41.0,62.0,76.0,3095.0,4776.0,13240.0,13283.0,2463.0,160.0,28986.0,25891.0,15703.0,0.0
0.0,2819.0,409.0,29539.0,16.0,13.0,47.0,51.0,2640.0,2917.0,14300.0,15318.0,2463.0,160.0,32081.0,29441.0,16763.0,0.0
0.0,1564.0,200.0,29923.0,26.0,23.0,44.0,42.0,2695.0,3644.0,14870.0,13205.0,2463.0,160.0,30538.0,27843.0,17333.0,0.0
0.0,2176.0,292.0,30578.0,45.0,43.0,52.0,52.0,2620.0,8475.0,14500.0,9916.0,2483.0,180.0,26899.0,24279.0,16983.0,0.0
0.0,765.0,407.0,31704.0,39.0,38.0,59.0,61.0,3095.0,7427.0,13050.0,12624.0,2463.0,160.0,28137.0,25042.0,15513.0,0.0
0.0,1120.0,435.0,31196.0,52.0,54.0,65.0,68.0,3095.0,3681.0,13500.0,15767.0,2463.0,160.0,31730.0,28635.0,15963.0,0.0
972.0,2495.0,281.0,31002.0,22.0,4.0,36.0,30.0,3295.0,1940.0,17790.0,13607.0,2483.0,180.0,33880.0,30585.0,20273.0,0.0
0.0,2062.0,287.0,31262.0,32.0,13.0,36.0,32.0,3070.0,5950.0,17290.0,10671.0,2483.0,180.0,30444.0,27374.0,19773.0,0.0
0.0,2485.0,145.0,30280.0,22.0,19.0,41.0,39.0,3388.0,3677.0,15650.0,14343.0,2483.0,180.0,32476.0,29088.0,18133.0,0.0
0.0,1161.0,356.0,31630.0,50.0,50.0,71.0,77.0,3295.0,2838.0,13920.0,16865.0,2463.0,160.0,33248.0,29953.0,16383.0,0.0
0.0,1038.0,314.0,30350.0,51.0,50.0,76.0,77.0,1895.0,1977.0,16580.0,12263.0,2463.0,160.0,31306.0,29411.0,19043.0,0.0
0.0,939.0,432.0,29884.0,65.0,60.0,85.0,89.0,3625.0,1595.0,22240.0,8150.0,2463.0,160.0,32853.0,29228.0,24703.0,0.0
0.0,1924.0,317.0,30304.0,48.0,48.0,60.0,73.0,3825.0,6526.0,13170.0,13894.0,2463.0,160.0,29527.0,25702.0,15633.0,0.0
0.0,2489.0,454.0,30456.0,29.0,26.0,32.0,32.0,2720.0,2025.0,16860.0,14297.0,2483.0,180.0,33640.0,30920.0,19343.0,0.0
2549.0,1569.0,216.0,30038.0,5.0,2.0,18.0,18.0,2688.0,2384.0,20700.0,6179.0,2483.0,180.0,29362.0,26674.0,23183.0,0.0
1359.0,1372.0,212.0,30038.0,7.0,5.0,27.0,25.0,2688.0,1869.0,19510.0,8877.0,2483.0,180.0,30870.0,28182.0,21993.0,1.0
0.0,1133.0,319.0,28121.0,49.0,44.0,77.0,91.0,3195.0,10054.0,13800.0,6132.0,2463.0,160.0,22395.0,19200.0,16263.0,0.0
0.0,981.0,450.0,29884.0,62.0,60.0,80.0,86.0,3625.0,2928.0,19800.0,9299.0,2463.0,160.0,31562.0,27937.0,22263.0,0.0
0.0,1593.0,458.0,30456.0,38.0,34.0,41.0,43.0,3020.0,2132.0,16300.0,14154.0,2483.0,180.0,32937.0,29917.0,18783.0,0.0
0.0,813.0,322.0,30611.0,57.0,55.0,78.0,86.0,3295.0,2970.0,17700.0,11586.0,2463.0,160.0,31749.0,28454.0,20163.0,0.0
0.0,1250.0,157.0,30241.0,38.0,32.0,57.0,61.0,2688.0,7113.0,13860.0,10743.0,2463.0,160.0,27066.0,24378.0,16323.0,0.0
0.0,784.0,325.0,30281.0,55.0,51.0,77.0,83.0,3295.0,1320.0,18300.0,12277.0,2463.0,160.0,33040.0,29745.0,20763.0,1.0
0.0,703.0,444.0,30615.0,65.0,67.0,84.0,80.0,3625.0,1142.0,17520.0,13818.0,2463.0,160.0,33801.0,30176.0,19983.0,0.0
0.0,2328.0,337.0,29539.0,8.0,9.0,37.0,35.0,2595.0,2199.0,15800.0,14000.0,2463.0,160.0,32263.0,29668.0,18263.0,0.0
0.0,1350.0,466.0,30578.0,52.0,53.0,68.0,70.0,3225.0,8300.0,14740.0,9630.0,2483.0,180.0,26853.0,23628.0,17223.0,0.0
0.0,1523.0,364.0,27809.0,69.0,70.0,92.0,93.0,3120.0,1632.0,24450.0,3907.0,2463.0,160.0,30820.0,27700.0,26913.0,1.0
0.0,1761.0,339.0,29745.0,21.0,18.0,39.0,40.0,3495.0,1363.0,16050.0,15105.0,2483.0,180.0,33638.0,30143.0,18533.0,0.0
0.0,650.0,321.0,30350.0,67.0,67.0,84.0,88.0,2895.0,1287.0,22000.0,8145.0,2463.0,160.0,32608.0,29713.0,24463.0,0.0
0.0,1408.0,285.0,29884.0,66.0,66.0,82.0,81.0,3425.0,2726.0,19680.0,9848.0,2463.0,160.0,31991.0,28566.0,22143.0,0.0
0.0,1112.0,258.0,31630.0,55.0,46.0,69.0,79.0,3695.0,5342.0,13500.0,15132.0,2463.0,160.0,31095.0,27400.0,15963.0,0.0
0.0,1070.0,348.0,29924.0,56.0,60.0,76.0,80.0,2495.0,4077.0,15000.0,11949.0,2463.0,160.0,29412.0,26917.0,17463.0,0.0
0.0,1349.0,485.0,29884.0,60.0,57.0,86.0,90.0,3625.0,2099.0,22210.0,8086.0,2463.0,160.0,32759.0,29134.0,24673.0,0.0
0.0,647.0,500.0,29754.0,55.0,57.0,73.0,74.0,2745.0,9454.0,15000.0,6229.0,2463.0,160.0,23692.0,20947.0,17463.0,0.0
321.0,1197.0,185.0,29681.0,42.0,40.0,46.0,45.0,3088.0,7137.0,17000.0,7025.0,2483.0,180.0,26508.0,23420.0,19483.0,0.0
0.0,1393.0,359.0,28076.0,68.0,69.0,75.0,72.0,3515.0,4857.0,16560.0,9104.0,2463.0,160.0,28127.0,24612.0,19023.0,0.0
1204.0,2006.0,338.0,29745.0,13.0,1.0,24.0,27.0,3495.0,3241.0,17490.0,10828.0,2483.0,180.0,30801.0,27306.0,19973.0,0.0
0.0,1220.0,157.0,30241.0,45.0,45.0,52.0,55.0,2488.0,8042.0,12820.0,10624.0,2463.0,160.0,25907.0,23419.0,15283.0,0.0
0.0,2596.0,405.0,28206.0,16.0,17.0,39.0,39.0,3295.0,3019.0,17560.0,11035.0,2483.0,180.0,31078.0,27783.0,20043.0,0.0
1376.0,2195.0,337.0,29741.0,31.0,30.0,39.0,36.0,3695.0,1696.0,18200.0,11876.0,2483.0,180.0,32559.0,28864.0,20683.0,0.0
0.0,1291.0,196.0,29903.0,14.0,11.0,45.0,47.0,2675.0,6285.0,15150.0,9971.0,2463.0,160.0,27584.0,24909.0,17613.0,0.0
0.0,1141.0,226.0,28083.0,69.0,70.0,75.0,81.0,3095.0,2916.0,17960.0,8980.0,2463.0,160.0,29403.0,26308.0,20423.0,0.0
0.0,906.0,347.0,31630.0,47.0,50.0,54.0,58.0,2620.0,6516.0,13270.0,12907.0,2463.0,160.0,28640.0,26020.0,15733.0,0.0
0.0,942.0,406.0,30615.0,46.0,45.0,62.0,67.0,2875.0,2790.0,14200.0,14979.0,2463.0,160.0,31642.0,28767.0,16663.0,0.0
0.0,1416.0,289.0,31193.0,31.0,31.0,43.0,40.0,3120.0,3454.0,17430.0,12362.0,2483.0,180.0,32275.0,29155.0,19913.0,0.0
0.0,896.0,177.0,28842.0,60.0,57.0,87.0,89.0,3088.0,1966.0,19400.0,8997.0,2463.0,160.0,30860.0,27772.0,21863.0,0.0
0.0,1035.0,221.0,28841.0,66.0,59.0,83.0,85.0,2788.0,2251.0,18500.0,9450.0,2463.0,160.0,30413.0,27625.0,20963.0,0.0
0.0,1458.0,440.0,29757.0,30.0,30.0,45.0,44.0,3695.0,2969.0,16710.0,12748.0,2483.0,180.0,31941.0,28246.0,19193.0,0.0
0.0,512.0,201.0,28839.0,65.0,65.0,77.0,79.0,3288.0,1101.0,17280.0,11795.0,2463.0,160.0,31538.0,28250.0,19743.0,0.0
0.0,1068.0,185.0,29740.0,51.0,54.0,76.0,80.0,2950.0,5207.0,15850.0,10238.0,2463.0,160.0,28551.0,25601.0,18313.0,0.0
