ACWO_1,ADMO_1,ADRR_1,CSO_1,HTB_1,ITP_1,PPL_1,PS_1,RRR_1,TGA_1,Abnormal
0.0,1552.0,351.0,28083.0,66.0,2895.0,12620.0,13289.0,160.0,25477.0,0.0
0.0,955.0,348.0,31711.0,75.0,2695.0,14140.0,15322.0,160.0,29230.0,0.0
0.0,794.0,558.0,29155.0,97.0,3295.0,25240.0,3632.0,160.0,28040.0,0.0
0.0,838.0,248.0,30350.0,87.0,2895.0,22050.0,8709.0,160.0,30327.0,0.0
0.0,1509.0,278.0,31252.0,55.0,2420.0,13230.0,12775.0,160.0,26048.0,0.0
0.0,2170.0,401.0,31711.0,57.0,3025.0,12740.0,16152.0,160.0,28330.0,0.0
0.0,1273.0,273.0,28074.0,64.0,3095.0,14400.0,6559.0,160.0,20327.0,0.0
0.0,2185.0,224.0,28579.0,60.0,3295.0,15760.0,11611.0,180.0,26559.0,0.0
0.0,1405.0,303.0,31221.0,59.0,2895.0,13490.0,14473.0,160.0,27531.0,0.0
516.0,3060.0,333.0,28274.0,39.0,3295.0,17010.0,12678.0,180.0,28876.0,0.0
0.0,2554.0,218.0,28113.0,62.0,3095.0,13240.0,13283.0,160.0,25891.0,0.0
0.0,2819.0,409.0,29539.0,47.0,2640.0,14300.0,15318.0,160.0,29441.0,0.0
0.0,1564.0,200.0,29923.0,44.0,2695.0,14870.0,13205.0,160.0,27843.0,0.0
0.0,2176.0,292.0,30578.0,52.0,2620.0,14500.0,9916.0,180.0,24279.0,0.0
0.0,765.0,407.0,31704.0,59.0,3095.0,13050.0,12624.0,160.0,25042.0,0.0
0.0,1120.0,435.0,31196.0,65.0,3095.0,13500.0,15767.0,160.0,28635.0,0.0
972.0,2495.0,281.0,31002.0,36.0,3295.0,17790.0,13607.0,180.0,30585.0,0.0
0.0,2062.0,287.0,31262.0,36.0,3070.0,17290.0,10671.0,180.0,27374.0,0.0
0.0,2485.0,145.0,30280.0,41.0,3388.0,15650.0,14343.0,180.0,29088.0,0.0
0.0,1161.0,356.0,31630.0,71.0,3295.0,13920.0,16865.0,160.0,29953.0,0.0
0.0,1038.0,314.0,30350.0,76.0,1895.0,16580.0,12263.0,160.0,29411.0,0.0
0.0,939.0,432.0,29884.0,85.0,3625.0,22240.0,8150.0,160.0,29228.0,0.0
0.0,1924.0,317.0,30304.0,60.0,3825.0,13170.0,13894.0,160.0,25702.0,0.0
0.0,2489.0,454.0,30456.0,32.0,2720.0,16860.0,14297.0,180.0,30920.0,0.0
2549.0,1569.0,216.0,30038.0,18.0,2688.0,20700.0,6179.0,180.0,26674.0,0.0
1359.0,1372.0,212.0,30038.0,27.0,2688.0,19510.0,8877.0,180.0,28182.0,1.0
0.0,1133.0,319.0,28121.0,77.0,3195.0,13800.0,6132.0,160.0,19200.0,0.0
0.0,981.0,450.0,29884.0,80.0,3625.0,19800.0,9299.0,160.0,27937.0,0.0
0.0,1593.0,458.0,30456.0,41.0,3020.0,16300.0,14154.0,180.0,29917.0,0.0
0.0,813.0,322.0,30611.0,78.0,3295.0,17700.0,11586.0,160.0,28454.0,0.0
0.0,1250.0,157.0,30241.0,57.0,2688.0,13860.0,10743.0,160.0,24378.0,0.0
0.0,784.0,325.0,30281.0,77.0,3295.0,18300.0,12277.0,160.0,29745.0,1.0
0.0,703.0,444.0,30615.0,84.0,3625.0,17520.0,13818.0,160.0,30176.0,0.0
0.0,2328.0,337.0,29539.0,37.0,2595.0,15800.0,14000.0,160.0,29668.0,0.0
0.0,1350.0,466.0,30578.0,68.0,3225.0,14740.0,9630.0,180.0,23628.0,0.0
0.0,1523.0,364.0,27809.0,92.0,3120.0,24450.0,3907.0,160.0,27700.0,1.0
0.0,1761.0,339.0,29745.0,39.0,3495.0,16050.0,15105.0,180.0,30143.0,0.0
0.0,650.0,321.0,30350.0,84.0,2895.0,22000.0,8145.0,160.0,29713.0,0.0
0.0,1408.0,285.0,29884.0,82.0,3425.0,19680.0,9848.0,160.0,28566.0,0.0
0.0,1112.0,258.0,31630.0,69.0,3695.0,13500.0,15132.0,160.0,27400.0,0.0
0.0,1070.0,348.0,29924.0,76.0,2495.0,15000.0,11949.0,160.0,26917.0,0.0
0.0,1349.0,485.0,29884.0,86.0,3625.0,22210.0,8086.0,160.0,29134.0,0.0
0.0,647.0,500.0,29754.0,73.0,2745.0,15000.0,6229.0,160.0,20947.0,0.0
321.0,1197.0,185.0,29681.0,46.0,3088.0,17000.0,7025.0,180.0,23420.0,0.0
0.0,1393.0,359.0,28076.0,75.0,3515.0,16560.0,9104.0,160.0,24612.0,0.0
1204.0,2006.0,338.0,29745.0,24.0,3495.0,17490.0,10828.0,180.0,27306.0,0.0
0.0,1220.0,157.0,30241.0,52.0,2488.0,12820.0,10624.0,160.0,23419.0,0.0
0.0,2596.0,405.0,28206.0,39.0,3295.0,17560.0,11035.0,180.0,27783.0,0.0
1376.0,2195.0,337.0,29741.0,39.0,3695.0,18200.0,11876.0,180.0,28864.0,0.0
0.0,1291.0,196.0,29903.0,45.0,2675.0,15150.0,9971.0,160.0,24909.0,0.0
0.0,1141.0,226.0,28083.0,75.0,3095.0,17960.0,8980.0,160.0,26308.0,0.0
0.0,906.0,347.0,31630.0,54.0,2620.0,13270.0,12907.0,160.0,26020.0,0.0
0.0,942.0,406.0,30615.0,62.0,2875.0,14200.0,14979.0,160.0,28767.0,0.0
0.0,1416.0,289.0,31193.0,43.0,3120.0,17430.0,12362.0,180.0,29155.0,0.0
0.0,896.0,177.0,28842.0,87.0,3088.0,19400.0,8997.0,160.0,27772.0,0.0
0.0,1035.0,221.0,28841.0,83.0,2788.0,18500.0,9450.0,160.0,27625.0,0.0
0.0,1458.0,440.0,29757.0,45.0,3695.0,16710.0,12748.0,180.0,28246.0,0.0
0.0,512.0,201.0,28839.0,77.0,3288.0,17280.0,11795.0,160.0,28250.0,0.0
0.0,1068.0,185.0,29740.0,76.0,2950.0,15850.0,10238.0,160.0,25601.0,0.0
0.0,1392.0,281.0,31252.0,59.0,2420.0,12820.0,11359.0,160.0,24222.0,0.0
0.0,2569.0,413.0,28206.0,54.0,2995.0,16010.0,10290.0,180.0,25788.0,0.0
0.0,2098.0,448.0,29754.0,40.0,3495.0,15980.0,13798.0,180.0,28766.0,0.0
0.0,1737.0,185.0,29681.0,40.0,2938.0,17000.0,8483.0,180.0,25028.0,0.0
2064.0,1636.0,452.0,29741.0,25.0,3695.0,19020.0,8835.0,180.0,26643.0,0.0
0.0,1288.0,285.0,31294.0,65.0,3095.0,13240.0,11336.0,160.0,23944.0,0.0
0.0,1837.0,335.0,28579.0,41.0,3095.0,16600.0,8067.0,180.0,24055.0,0.0
1869.0,1485.0,216.0,29996.0,39.0,2788.0,17940.0,9751.0,180.0,27386.0,0.0
0.0,732.0,547.0,29184.0,82.0,3295.0,18170.0,10580.0,160.0,27918.0,0.0
0.0,2140.0,166.0,30218.0,54.0,3488.0,15600.0,14057.0,180.0,28652.0,0.0
0.0,1994.0,286.0,30855.0,36.0,3095.0,15650.0,16435.0,180.0,31473.0,0.0
0.0,1435.0,429.0,31196.0,52.0,2895.0,12340.0,16151.0,160.0,28059.0,0.0
0.0,1734.0,145.0,30280.0,49.0,3388.0,15200.0,13994.0,180.0,28289.0,0.0
0.0,1476.0,441.0,30304.0,53.0,3225.0,13350.0,11604.0,160.0,24192.0,0.0
0.0,2168.0,447.0,30446.0,39.0,2225.0,16920.0,13474.0,180.0,30652.0,0.0
0.0,781.0,414.0,29591.0,70.0,3220.0,14000.0,7661.0,160.0,20904.0,0.0
172.0,2225.0,340.0,30456.0,32.0,2920.0,16630.0,13289.0,180.0,29482.0,0.0
0.0,1397.0,326.0,28019.0,83.0,3095.0,18910.0,9588.0,160.0,27866.0,0.0
0.0,2187.0,214.0,28113.0,68.0,3295.0,13180.0,8629.0,160.0,20977.0,0.0
0.0,1096.0,294.0,31262.0,64.0,2745.0,13400.0,11960.0,160.0,25078.0,0.0
0.0,1624.0,360.0,27867.0,76.0,2995.0,17220.0,10742.0,160.0,27430.0,0.0
0.0,3153.0,202.0,28509.0,54.0,3095.0,15150.0,15181.0,180.0,29719.0,0.0
509.0,1451.0,216.0,30038.0,57.0,2688.0,16600.0,11451.0,180.0,27846.0,0.0
0.0,1208.0,340.0,28083.0,81.0,3095.0,17500.0,8323.0,160.0,25191.0,0.0
2064.0,2706.0,454.0,30471.0,39.0,2745.0,16090.0,11253.0,160.0,27061.0,0.0
0.0,840.0,486.0,29883.0,78.0,3625.0,19330.0,10947.0,160.0,29115.0,0.0
0.0,1633.0,514.0,27837.0,86.0,3120.0,20250.0,8333.0,160.0,27926.0,0.0
0.0,1962.0,315.0,31049.0,43.0,3295.0,16110.0,15409.0,180.0,30707.0,0.0
0.0,1838.0,269.0,30995.0,51.0,2695.0,15810.0,12352.0,180.0,27950.0,0.0
0.0,1262.0,330.0,28079.0,81.0,3625.0,17300.0,11264.0,160.0,27402.0,0.0
0.0,1722.0,461.0,31311.0,42.0,3295.0,15120.0,15697.0,180.0,30005.0,0.0
0.0,1575.0,341.0,31630.0,66.0,3695.0,13550.0,15204.0,160.0,27522.0,0.0
0.0,1084.0,404.0,30615.0,73.0,3295.0,14230.0,14546.0,160.0,27944.0,0.0
0.0,927.0,374.0,29140.0,79.0,3095.0,16130.0,11849.0,160.0,27347.0,0.0
0.0,1089.0,394.0,28074.0,63.0,3095.0,13860.0,4825.0,160.0,18053.0,0.0
0.0,1521.0,384.0,30577.0,74.0,3295.0,16000.0,15117.0,160.0,30285.0,0.0
0.0,864.0,249.0,31711.0,57.0,2695.0,12680.0,13488.0,160.0,25936.0,0.0
0.0,1565.0,453.0,30995.0,52.0,3795.0,15500.0,10907.0,180.0,25095.0,0.0
0.0,1255.0,276.0,30265.0,73.0,3350.0,16500.0,11969.0,160.0,27582.0,0.0
0.0,1995.0,454.0,30578.0,55.0,3425.0,14250.0,14410.0,180.0,27718.0,0.0
0.0,2146.0,145.0,30280.0,53.0,3388.0,16850.0,13977.0,180.0,29922.0,0.0
0.0,1586.0,185.0,29681.0,56.0,3288.0,14620.0,13309.0,180.0,27124.0,0.0
0.0,1018.0,462.0,31221.0,46.0,2895.0,13430.0,11919.0,160.0,24917.0,0.0
0.0,1096.0,425.0,31196.0,46.0,3095.0,14000.0,14994.0,160.0,28362.0,0.0
0.0,1239.0,285.0,29884.0,80.0,3095.0,18000.0,12043.0,160.0,29411.0,0.0
0.0,802.0,244.0,31294.0,64.0,3295.0,15000.0,8093.0,160.0,22261.0,0.0
0.0,1607.0,442.0,31196.0,57.0,2895.0,13240.0,15678.0,160.0,28486.0,0.0
0.0,2857.0,436.0,29539.0,39.0,2795.0,16410.0,14892.0,180.0,30990.0,0.0
0.0,2192.0,330.0,28377.0,39.0,3625.0,16800.0,8844.0,180.0,24502.0,0.0
2918.0,1936.0,293.0,31262.0,26.0,3095.0,16750.0,9346.0,180.0,25484.0,0.0
0.0,671.0,200.0,28839.0,77.0,2838.0,19970.0,5552.0,160.0,25147.0,0.0
0.0,1918.0,416.0,29741.0,49.0,3695.0,16700.0,14039.0,180.0,29527.0,0.0
0.0,935.0,354.0,29754.0,61.0,2345.0,14250.0,5164.0,160.0,19532.0,0.0
0.0,1629.0,405.0,30422.0,55.0,3250.0,13000.0,9416.0,160.0,21629.0,0.0
0.0,1570.0,200.0,28839.0,69.0,2688.0,13180.0,15841.0,160.0,28796.0,0.0
0.0,1079.0,404.0,29591.0,60.0,3415.0,13300.0,9016.0,160.0,21364.0,0.0
0.0,1627.0,528.0,29155.0,77.0,3145.0,14900.0,12990.0,160.0,27208.0,0.0
0.0,1828.0,421.0,28074.0,51.0,2795.0,14880.0,5939.0,180.0,20507.0,0.0
0.0,1714.0,312.0,27809.0,86.0,3295.0,20750.0,8230.0,160.0,28148.0,0.0
1032.0,1913.0,453.0,30456.0,26.0,2820.0,16900.0,12633.0,180.0,29196.0,0.0
0.0,2155.0,291.0,31193.0,34.0,3095.0,16150.0,16122.0,180.0,31660.0,0.0
0.0,1782.0,433.0,29745.0,44.0,3695.0,16820.0,13965.0,180.0,29573.0,0.0
0.0,1624.0,358.0,27837.0,88.0,3120.0,22500.0,4482.0,160.0,26325.0,0.0
0.0,742.0,464.0,30594.0,82.0,3295.0,19440.0,11259.0,160.0,29867.0,0.0
0.0,704.0,202.0,28842.0,84.0,2988.0,20150.0,7685.0,160.0,27310.0,0.0
0.0,1644.0,286.0,27794.0,81.0,2995.0,15640.0,11452.0,160.0,26560.0,0.0
172.0,3009.0,456.0,29539.0,32.0,2795.0,16500.0,14342.0,180.0,30530.0,0.0
0.0,2059.0,433.0,29745.0,56.0,3695.0,15330.0,15777.0,180.0,29895.0,0.0
321.0,2169.0,145.0,30280.0,32.0,3588.0,18050.0,12298.0,180.0,29243.0,0.0
0.0,1518.0,281.0,28072.0,63.0,3585.0,13960.0,5427.0,160.0,18265.0,0.0
0.0,1198.0,224.0,28019.0,79.0,3295.0,20960.0,7246.0,160.0,27374.0,1.0
0.0,1172.0,221.0,28841.0,82.0,3188.0,20330.0,9105.0,160.0,28710.0,0.0
0.0,1228.0,218.0,29916.0,35.0,2888.0,16750.0,10965.0,180.0,27310.0,0.0
0.0,645.0,356.0,30239.0,75.0,2790.0,16850.0,12875.0,160.0,29398.0,0.0
0.0,1289.0,218.0,29916.0,38.0,2888.0,15700.0,14731.0,180.0,30026.0,0.0
0.0,1348.0,346.0,30281.0,81.0,3295.0,20700.0,11063.0,160.0,30931.0,0.0
0.0,1955.0,307.0,28579.0,45.0,3295.0,15750.0,13069.0,180.0,28007.0,0.0
0.0,1963.0,410.0,29697.0,57.0,3295.0,13230.0,14474.0,160.0,26872.0,0.0
1699.0,1260.0,216.0,30038.0,23.0,3088.0,19380.0,8229.0,180.0,27004.0,0.0
0.0,1410.0,309.0,28378.0,66.0,3625.0,14000.0,7195.0,160.0,20033.0,0.0
0.0,724.0,196.0,29813.0,80.0,2345.0,15000.0,7551.0,160.0,22669.0,0.0
0.0,927.0,355.0,29148.0,73.0,3295.0,17410.0,11398.0,160.0,27976.0,0.0
0.0,2590.0,357.0,28336.0,41.0,3195.0,16000.0,12856.0,160.0,28124.0,0.0
0.0,796.0,296.0,30350.0,71.0,2895.0,17020.0,12836.0,160.0,29424.0,0.0
0.0,1032.0,527.0,29168.0,76.0,2095.0,15790.0,7484.0,160.0,23642.0,0.0
0.0,1670.0,166.0,30218.0,46.0,3488.0,15600.0,11838.0,160.0,26413.0,0.0
0.0,2473.0,436.0,31049.0,41.0,3295.0,15700.0,16758.0,180.0,31646.0,0.0
0.0,2321.0,208.0,28113.0,64.0,2920.0,13320.0,10444.0,160.0,23307.0,0.0
0.0,3585.0,233.0,28274.0,37.0,2920.0,16010.0,13713.0,180.0,29286.0,0.0
0.0,2112.0,454.0,31077.0,47.0,3295.0,16650.0,14620.0,180.0,30458.0,0.0
0.0,1116.0,157.0,30241.0,55.0,1070.0,14200.0,8909.0,160.0,24502.0,0.0
0.0,642.0,415.0,31704.0,60.0,3285.0,14760.0,10779.0,160.0,24717.0,0.0
0.0,1326.0,212.0,28019.0,80.0,3095.0,18550.0,9523.0,160.0,27441.0,0.0
0.0,1265.0,336.0,28019.0,77.0,3295.0,19680.0,8317.0,160.0,27165.0,0.0
0.0,1872.0,389.0,29924.0,68.0,3295.0,15300.0,13248.0,160.0,27716.0,0.0
0.0,960.0,276.0,31704.0,59.0,3095.0,13520.0,12926.0,160.0,25814.0,0.0
0.0,1115.0,416.0,30577.0,66.0,3295.0,15290.0,15358.0,160.0,29816.0,0.0
0.0,2849.0,272.0,28206.0,36.0,2995.0,16750.0,11948.0,180.0,28186.0,0.0
0.0,766.0,593.0,29187.0,84.0,3295.0,22340.0,6107.0,160.0,27615.0,0.0
0.0,1522.0,311.0,28378.0,63.0,3625.0,13750.0,7062.0,160.0,19650.0,0.0
0.0,1596.0,354.0,28083.0,60.0,2895.0,12500.0,13726.0,160.0,25794.0,0.0
0.0,1547.0,157.0,30267.0,45.0,2988.0,14300.0,10499.0,160.0,24274.0,0.0
169.0,1718.0,217.0,30038.0,32.0,2788.0,17800.0,11535.0,180.0,29030.0,0.0
0.0,1685.0,271.0,29926.0,64.0,3295.0,14000.0,14765.0,160.0,27933.0,0.0
0.0,763.0,377.0,29168.0,74.0,1495.0,13750.0,10527.0,160.0,25245.0,0.0
169.0,2043.0,216.0,30038.0,32.0,2788.0,17500.0,13318.0,180.0,30513.0,0.0
0.0,910.0,400.0,30615.0,73.0,3295.0,15180.0,14233.0,160.0,28581.0,0.0
516.0,1693.0,466.0,30456.0,28.0,3450.0,17850.0,12079.0,180.0,28962.0,0.0
0.0,625.0,449.0,30611.0,86.0,2920.0,19250.0,10334.0,160.0,29127.0,0.0
0.0,2075.0,236.0,28121.0,46.0,2995.0,12570.0,7613.0,160.0,19651.0,0.0
0.0,1910.0,480.0,30304.0,80.0,3295.0,15150.0,14088.0,160.0,28406.0,0.0
0.0,1295.0,319.0,28121.0,78.0,3185.0,14300.0,5816.0,160.0,19394.0,0.0
0.0,1704.0,337.0,27837.0,85.0,3095.0,19690.0,7103.0,160.0,26161.0,0.0
0.0,1503.0,367.0,28079.0,76.0,3425.0,16300.0,11823.0,160.0,27161.0,0.0
0.0,1373.0,295.0,31002.0,40.0,3295.0,16850.0,14133.0,180.0,30171.0,0.0
0.0,671.0,535.0,29184.0,84.0,3295.0,21450.0,7131.0,160.0,27749.0,1.0
0.0,1277.0,324.0,28019.0,87.0,3295.0,23500.0,5188.0,160.0,27856.0,0.0
0.0,1859.0,312.0,30578.0,55.0,3625.0,14110.0,14283.0,180.0,27251.0,0.0
0.0,1769.0,517.0,29155.0,73.0,3295.0,16000.0,13294.0,160.0,28462.0,0.0
160.0,2543.0,166.0,30218.0,33.0,3488.0,17750.0,11165.0,160.0,27890.0,1.0
0.0,1883.0,448.0,29741.0,38.0,3695.0,17950.0,13391.0,180.0,30129.0,0.0
0.0,968.0,258.0,31294.0,58.0,3095.0,13580.0,9217.0,160.0,22165.0,0.0
0.0,772.0,200.0,28839.0,72.0,2638.0,14950.0,10052.0,160.0,24827.0,0.0
0.0,2986.0,316.0,28336.0,58.0,3195.0,13940.0,12496.0,160.0,25704.0,0.0
0.0,1376.0,465.0,29754.0,69.0,2345.0,14150.0,6386.0,160.0,20654.0,0.0
344.0,1165.0,433.0,31311.0,38.0,3625.0,18110.0,10758.0,180.0,27726.0,0.0
0.0,1345.0,325.0,29697.0,53.0,2995.0,13890.0,10845.0,160.0,24203.0,0.0
0.0,1289.0,279.0,30615.0,76.0,3095.0,13750.0,17094.0,160.0,30212.0,0.0
0.0,1082.0,258.0,31630.0,56.0,2950.0,13480.0,13405.0,160.0,26398.0,0.0
0.0,1688.0,318.0,31311.0,41.0,3095.0,15740.0,13860.0,180.0,28988.0,0.0
0.0,1410.0,421.0,30325.0,48.0,3295.0,14000.0,10304.0,160.0,23472.0,0.0
0.0,569.0,200.0,28839.0,79.0,2838.0,19460.0,5582.0,160.0,24667.0,0.0
0.0,2883.0,213.0,28336.0,52.0,3195.0,14100.0,11197.0,160.0,24565.0,0.0
0.0,918.0,431.0,29591.0,60.0,2300.0,13460.0,8661.0,160.0,22284.0,0.0
0.0,1204.0,389.0,28074.0,67.0,2795.0,13750.0,5667.0,160.0,19085.0,0.0
0.0,2298.0,337.0,28113.0,58.0,3120.0,12950.0,9675.0,160.0,21968.0,0.0
0.0,1458.0,450.0,30304.0,83.0,2895.0,14700.0,12164.0,160.0,26432.0,0.0
0.0,3138.0,341.0,28274.0,47.0,3120.0,16140.0,14783.0,180.0,30286.0,0.0
0.0,1906.0,450.0,31311.0,34.0,3095.0,17050.0,12493.0,180.0,28931.0,0.0
0.0,2660.0,453.0,31077.0,35.0,2695.0,16850.0,14302.0,180.0,30940.0,0.0
0.0,2506.0,145.0,30280.0,40.0,3588.0,17550.0,13591.0,180.0,30036.0,0.0
0.0,2214.0,425.0,29745.0,62.0,3545.0,15150.0,15457.0,180.0,29545.0,0.0
0.0,982.0,516.0,29997.0,59.0,3825.0,15000.0,11244.0,180.0,24902.0,0.0
0.0,2040.0,493.0,29997.0,53.0,3120.0,13120.0,15057.0,180.0,27540.0,0.0
0.0,963.0,271.0,30901.0,43.0,2695.0,15380.0,13353.0,160.0,28501.0,0.0
0.0,992.0,334.0,28378.0,48.0,3855.0,14710.0,5061.0,160.0,18379.0,0.0
0.0,1448.0,392.0,29697.0,56.0,3320.0,13760.0,9836.0,160.0,22739.0,0.0
0.0,1234.0,221.0,28841.0,81.0,2888.0,18600.0,10633.0,160.0,28808.0,0.0
0.0,2124.0,429.0,29539.0,40.0,2795.0,16920.0,12873.0,180.0,29481.0,0.0
0.0,1229.0,388.0,31221.0,43.0,2895.0,12760.0,13936.0,160.0,26264.0,0.0
3308.0,1887.0,297.0,31002.0,19.0,3295.0,19750.0,9719.0,180.0,28657.0,0.0
0.0,1496.0,216.0,29996.0,53.0,2988.0,15750.0,14957.0,180.0,30202.0,0.0
0.0,2381.0,327.0,29745.0,34.0,3345.0,16390.0,14129.0,180.0,29657.0,0.0
0.0,1497.0,433.0,31196.0,52.0,3095.0,14400.0,14910.0,160.0,28678.0,0.0
0.0,769.0,196.0,29903.0,55.0,2245.0,12900.0,10936.0,160.0,24054.0,0.0
0.0,1306.0,218.0,29916.0,44.0,3088.0,17850.0,11574.0,180.0,28819.0,0.0
0.0,626.0,209.0,28841.0,79.0,3288.0,18000.0,10792.0,160.0,27967.0,0.0
0.0,1800.0,299.0,30422.0,62.0,3150.0,12880.0,9362.0,160.0,21555.0,0.0
0.0,759.0,214.0,28841.0,80.0,3288.0,21040.0,8244.0,160.0,28459.0,0.0
0.0,1195.0,368.0,29760.0,68.0,3070.0,13450.0,14214.0,160.0,27057.0,0.0
0.0,1852.0,286.0,28074.0,52.0,3095.0,14650.0,11757.0,180.0,25795.0,0.0
0.0,1843.0,185.0,29681.0,57.0,2738.0,15400.0,9274.0,180.0,24419.0,0.0
0.0,1233.0,334.0,28377.0,48.0,3955.0,14650.0,5453.0,160.0,18611.0,0.0
0.0,1575.0,157.0,30241.0,60.0,1388.0,12700.0,12358.0,160.0,26133.0,0.0
0.0,788.0,524.0,29168.0,70.0,2995.0,15000.0,13120.0,160.0,27588.0,0.0
0.0,771.0,196.0,29813.0,60.0,3345.0,13800.0,11284.0,160.0,24202.0,0.0
0.0,974.0,383.0,29168.0,62.0,1495.0,14000.0,10471.0,160.0,25439.0,0.0
0.0,1270.0,196.0,29903.0,54.0,2095.0,14000.0,10216.0,160.0,24584.0,0.0
0.0,1765.0,275.0,28074.0,40.0,2950.0,16450.0,7559.0,180.0,23542.0,0.0
0.0,828.0,222.0,28841.0,66.0,2988.0,14740.0,13043.0,160.0,27258.0,0.0
0.0,3595.0,238.0,28336.0,50.0,3195.0,14540.0,13917.0,160.0,27725.0,0.0
0.0,1350.0,216.0,30038.0,32.0,2788.0,18300.0,11815.0,180.0,29810.0,0.0
0.0,1292.0,423.0,31196.0,42.0,3295.0,14340.0,13845.0,160.0,27353.0,0.0
0.0,1330.0,377.0,31711.0,55.0,2695.0,12600.0,14472.0,160.0,26840.0,0.0
0.0,1899.0,447.0,31049.0,43.0,3295.0,16190.0,15639.0,180.0,31017.0,0.0
0.0,1163.0,280.0,31252.0,62.0,2420.0,12900.0,11851.0,160.0,24794.0,0.0
0.0,2147.0,460.0,31077.0,44.0,3295.0,16100.0,16179.0,180.0,31467.0,0.0
0.0,2612.0,318.0,29539.0,56.0,2795.0,15100.0,15407.0,180.0,30195.0,0.0
0.0,1348.0,200.0,28841.0,74.0,2788.0,15000.0,10217.0,160.0,24892.0,0.0
0.0,939.0,546.0,29168.0,74.0,3495.0,16600.0,11523.0,160.0,27091.0,0.0
0.0,819.0,327.0,30281.0,78.0,3295.0,18500.0,12142.0,160.0,29810.0,0.0
0.0,977.0,329.0,30238.0,79.0,3045.0,16150.0,13636.0,160.0,29204.0,0.0
0.0,1703.0,185.0,29681.0,50.0,2938.0,16250.0,10696.0,180.0,26491.0,0.0
0.0,1957.0,419.0,30325.0,54.0,3295.0,13400.0,11599.0,160.0,24167.0,0.0
0.0,2325.0,449.0,30578.0,48.0,3625.0,16000.0,12929.0,180.0,27787.0,0.0
0.0,2162.0,425.0,29745.0,43.0,3695.0,16550.0,12894.0,180.0,28232.0,0.0
0.0,2942.0,452.0,30046.0,37.0,3020.0,15850.0,16009.0,180.0,31322.0,0.0
0.0,1665.0,406.0,30422.0,54.0,2925.0,14610.0,9123.0,160.0,23271.0,0.0
339.0,1425.0,217.0,30038.0,32.0,2788.0,17800.0,11798.0,180.0,29293.0,0.0
0.0,1022.0,318.0,30238.0,82.0,3095.0,15650.0,14156.0,160.0,29174.0,0.0
0.0,1226.0,399.0,31704.0,58.0,1095.0,12770.0,10783.0,160.0,24921.0,0.0
0.0,1734.0,166.0,30218.0,48.0,3488.0,16730.0,12302.0,180.0,28027.0,0.0
0.0,751.0,540.0,29184.0,76.0,3295.0,20500.0,8728.0,160.0,28396.0,0.0
0.0,622.0,486.0,29754.0,61.0,3095.0,12980.0,7442.0,160.0,19790.0,0.0
0.0,2120.0,405.0,29926.0,79.0,3295.0,16300.0,14533.0,160.0,30001.0,0.0
0.0,1720.0,312.0,30901.0,41.0,2895.0,15880.0,13635.0,160.0,29083.0,0.0
0.0,2148.0,332.0,27867.0,80.0,2995.0,17320.0,11313.0,160.0,28101.0,0.0
0.0,840.0,200.0,29923.0,59.0,2595.0,13750.0,12130.0,160.0,25748.0,0.0
0.0,2312.0,304.0,28121.0,49.0,2920.0,12500.0,10176.0,160.0,22219.0,0.0
0.0,2303.0,441.0,31077.0,43.0,3295.0,16570.0,15734.0,180.0,31492.0,0.0
0.0,1563.0,287.0,31252.0,57.0,2620.0,13500.0,13062.0,160.0,26405.0,0.0
0.0,1387.0,350.0,28079.0,75.0,2975.0,13990.0,13325.0,160.0,26803.0,0.0
0.0,3057.0,232.0,28336.0,42.0,2995.0,14580.0,14722.0,160.0,28770.0,0.0
0.0,1712.0,283.0,28072.0,62.0,3425.0,12930.0,5617.0,160.0,17585.0,0.0
0.0,1705.0,444.0,30304.0,72.0,3095.0,14750.0,12348.0,160.0,26466.0,0.0
0.0,1247.0,401.0,28074.0,64.0,3295.0,14250.0,8957.0,160.0,22375.0,0.0
0.0,763.0,200.0,28839.0,69.0,2888.0,16970.0,8983.0,160.0,25528.0,0.0
0.0,751.0,330.0,30281.0,74.0,3095.0,15000.0,14476.0,160.0,28844.0,0.0
0.0,1287.0,282.0,30995.0,55.0,3095.0,13940.0,9893.0,180.0,23221.0,0.0
0.0,1881.0,300.0,31262.0,42.0,3225.0,16250.0,11627.0,180.0,27135.0,0.0
0.0,725.0,221.0,28841.0,79.0,2988.0,17750.0,10525.0,160.0,27750.0,0.0
0.0,1443.0,363.0,28076.0,71.0,3625.0,14750.0,12824.0,160.0,26412.0,0.0
0.0,1424.0,255.0,31221.0,42.0,3025.0,14080.0,12669.0,160.0,26187.0,0.0
0.0,1475.0,306.0,28378.0,65.0,3475.0,13860.0,7041.0,160.0,19889.0,0.0
0.0,607.0,310.0,29591.0,69.0,2885.0,14500.0,6179.0,160.0,20257.0,0.0
0.0,963.0,196.0,29813.0,71.0,2145.0,12850.0,10979.0,160.0,24147.0,0.0
0.0,2217.0,338.0,30501.0,37.0,3625.0,17650.0,13932.0,180.0,30440.0,0.0
0.0,1153.0,200.0,29923.0,36.0,2695.0,16600.0,9700.0,160.0,26068.0,0.0
0.0,1399.0,157.0,30267.0,49.0,2788.0,14450.0,10312.0,160.0,24437.0,0.0
0.0,1693.0,145.0,30280.0,45.0,3388.0,15800.0,13968.0,180.0,28863.0,0.0
